city,state_id,state,county_name,lat,lng,population,density
Garden,MI,Michigan,Delta,45.773,-86.5529,211,98
Kansas,AL,Alabama,Walker,33.9029,-87.5568,211,80
Burnett,WI,Wisconsin,Dodge,43.5065,-88.7084,211,325
Roy,NM,New Mexico,Harding,35.9451,-104.1963,211,39
Magness,AR,Arkansas,Independence,35.703,-91.4821,211,132
Selden,KS,Kansas,Sheridan,39.5417,-100.5669,211,268
Tulare,SD,South Dakota,Spink,44.7382,-98.5089,211,318
La Vina,CA,California,Madera,36.8799,-120.1147,211,808
Wind Ridge,PA,Pennsylvania,Greene,39.9113,-80.4319,211,26
Grygla,MN,Minnesota,Marshall,48.2996,-95.624,211,140
Hornbrook,CA,California,Siskiyou,41.9079,-122.5596,211,69
Harvel,IL,Illinois,Montgomery,39.3577,-89.5323,211,112
Index,WA,Washington,Snohomish,47.8212,-121.5562,211,354
Wyaconda,MO,Missouri,Clark,40.3921,-91.9261,211,126
Radom,IL,Illinois,Washington,38.2798,-89.1921,211,77
Cross Timbers,MO,Missouri,Hickory,38.0242,-93.2294,211,182
Hazelton,ND,North Dakota,Emmons,46.4858,-100.2811,211,212
Rodriguez Hevia,PR,Puerto Rico,Cidra,18.202,-66.1824,211,211
Mulberry,SC,South Carolina,Sumter,33.9565,-80.3315,211,41
Hitterdal,MN,Minnesota,Clay,46.9778,-96.2584,211,95
Alsey,IL,Illinois,Scott,39.5593,-90.4329,210,147
Huttonsville,WV,West Virginia,Randolph,38.7138,-79.9766,210,267
Ashville,PA,Pennsylvania,Cambria,40.5601,-78.5472,210,453
Aneta,ND,North Dakota,Nelson,47.6795,-97.9897,210,81
McNary,LA,Louisiana,Rapides,30.9895,-92.5794,210,44
Ehrenfeld,PA,Pennsylvania,Cambria,40.3743,-78.7761,210,187
St. Regis,MT,Montana,Mineral,47.3016,-115.1013,210,94
Chickaloon,AK,Alaska,Matanuska-Susitna,61.804,-148.4103,210,1
Little Browning,MT,Montana,Glacier,48.6252,-112.3501,210,80
Mesic,NC,North Carolina,Pamlico,35.2034,-76.645,210,78
Mobile City,TX,Texas,Rockwall,32.9228,-96.4111,210,5377
Ollie,IA,Iowa,Keokuk,41.1991,-92.0923,210,81
Clear Creek,CA,California,Lassen,40.3023,-121.0531,210,71
Arkansaw,WI,Wisconsin,Pepin,44.6334,-92.0222,210,113
Colp,IL,Illinois,Williamson,37.8073,-89.0786,210,604
Vinton,OH,Ohio,Gallia,38.9776,-82.3374,210,68
Hardesty,OK,Oklahoma,Texas,36.6147,-101.1936,210,363
Sylvania,PA,Pennsylvania,Bradford,41.8029,-76.8607,210,72
Joice,IA,Iowa,Worth,43.3648,-93.4581,210,81
Keller,WA,Washington,Ferry,48.0852,-118.7164,210,8
Daviston,AL,Alabama,Tallapoosa,33.0556,-85.6371,210,8
Augusta Springs,VA,Virginia,Augusta,38.1079,-79.3352,210,21
Jim Falls,WI,Wisconsin,Chippewa,45.0472,-91.2712,210,133
Sand Coulee,MT,Montana,Cascade,47.4026,-111.172,210,30
Organ,NM,New Mexico,Doña Ana,32.4251,-106.6024,210,93
Hanging Rock,OH,Ohio,Lawrence,38.5599,-82.7274,209,145
St. Martin,OH,Ohio,Brown,39.2117,-83.8844,209,41
Burns,KS,Kansas,Marion,38.0897,-96.8877,209,234
Buffalo,KS,Kansas,Wilson,37.7091,-95.6969,209,254
Toronto,SD,South Dakota,Deuel,44.5723,-96.6414,209,262
Rake,IA,Iowa,Winnebago,43.4806,-93.9202,209,99
Lucas,IA,Iowa,Lucas,41.0322,-93.4611,209,83
Gotebo,OK,Oklahoma,Kiowa,35.0711,-98.8744,209,105
Richvale,CA,California,Butte,39.4937,-121.7507,209,87
Daphnedale Park,CA,California,Modoc,41.5089,-120.5507,209,60
Patriot,IN,Indiana,Switzerland,38.8366,-84.8293,209,368
Bloomington,"ID",Idaho,Bear Lake,42.1908,-111.4042,209,84
Caulksville,AR,Arkansas,Logan,35.3017,-93.868,209,59
Magnolia,MN,Minnesota,Rock,43.6441,-96.0752,209,101
Union,AL,Alabama,Greene,32.9938,-87.9071,209,98
Burr Oak,IA,Iowa,Winneshiek,43.458,-91.8619,209,117
Morristown,AZ,Arizona,Maricopa,33.8548,-112.6135,209,100
Fountain Run,KY,Kentucky,Monroe,36.7238,-85.9561,209,61
Helena,OH,Ohio,Sandusky,41.3403,-83.2921,209,277
Mount Gretna,PA,Pennsylvania,Lebanon,40.2456,-76.4717,209,559
Dundee,OH,Ohio,Tuscarawas,40.5868,-81.6069,209,103
Washtucna,WA,Washington,Adams,46.7539,-118.3106,208,121
Big Falls,MN,Minnesota,Koochiching,48.1794,-93.8092,208,13
Ida,LA,Louisiana,Caddo,33.0001,-93.8949,208,57
Ursina,PA,Pennsylvania,Somerset,39.8153,-79.3325,208,89
Linden,IA,Iowa,Dallas,41.6427,-94.27,208,102
Argyle,GA,Georgia,Clinch,31.0732,-82.6489,208,46
Panama,IA,Iowa,Shelby,41.7263,-95.4754,208,280
Rackerby,CA,California,Butte,39.4261,-121.3542,208,27
Hatfield,WI,Wisconsin,Jackson,44.4164,-90.7409,208,60
Pocasset,OK,Oklahoma,Grady,35.178,-97.9592,208,29
St. Johns,IL,Illinois,Perry,38.0333,-89.24,208,110
Walstonburg,NC,North Carolina,Greene,35.596,-77.6981,208,197
Anniston,MO,Missouri,Mississippi,36.8243,-89.3267,208,205
Woodloch,TX,Texas,Montgomery,30.2173,-95.4132,208,951
Pleasant Dale,NE,Nebraska,Seward,40.7913,-96.933,208,713
Conconully,WA,Washington,Okanogan,48.5585,-119.7522,208,380
Ukiah,OR,Oregon,Umatilla,45.1344,-118.933,208,329
Kinderhook,IL,Illinois,Pike,39.7037,-91.1526,208,99
Gordon,OH,Ohio,Darke,39.9303,-84.5091,208,487
Gilson,IL,Illinois,Knox,40.863,-90.1998,208,344
Kossuth,MS,Mississippi,Alcorn,34.8726,-88.6428,208,83
Franks Field,WI,Wisconsin,Ashland,46.5522,-90.5989,208,63
Eastvale,PA,Pennsylvania,Beaver,40.7669,-80.3148,207,883
Plaza,ND,North Dakota,Mountrail,48.026,-101.9594,207,73
Jackson Center,PA,Pennsylvania,Mercer,41.2731,-80.1397,207,70
Garrison,MN,Minnesota,Crow Wing,46.2992,-93.8262,207,76
Arriba,CO,Colorado,Lincoln,39.2843,-103.274,207,160
Nunam Iqua,AK,Alaska,Kusilvak,62.511,-164.8998,207,6
South English,IA,Iowa,Keokuk,41.4521,-92.0905,207,266
Kell,IL,Illinois,Marion,38.4912,-88.9032,207,79
Cantril,IA,Iowa,Van Buren,40.6428,-92.0686,207,157
Low Moor,VA,Virginia,Alleghany,37.7943,-79.8706,207,75
South Lima,NY,New York,Livingston,42.8575,-77.6761,207,90
Curran,IL,Illinois,Sangamon,39.7421,-89.7783,207,40
Bynum,TX,Texas,Hill,31.9689,-97.003,207,596
Rio,IL,Illinois,Knox,41.1093,-90.3987,207,255
Elliston,MT,Montana,Powell,46.5587,-112.4639,207,9
Monroe,OK,Oklahoma,Le Flore,34.9937,-94.5155,207,57
Oakdale,TN,Tennessee,Morgan,35.9896,-84.5573,207,91
Geddes,SD,South Dakota,Charles Mix,43.254,-98.6974,207,109
Dubois,IN,Indiana,Dubois,38.4458,-86.7978,207,50
Topaz Lake,NV,Nevada,Douglas,38.6976,-119.5427,207,67
Penelope,TX,Texas,Hill,31.8585,-96.9281,207,80
Malden,WA,Washington,Whitman,47.2296,-117.4731,206,120
Sumpter,OR,Oregon,Baker,44.7435,-118.1975,206,36
Falls View,WV,West Virginia,Fayette,38.1297,-81.2539,206,240
Denton,NE,Nebraska,Lancaster,40.7392,-96.846,206,650
Albin,WY,Wyoming,Laramie,41.4174,-104.1019,206,542
Glenwood,MO,Missouri,Schuyler,40.5243,-92.5765,206,107
Ramona,SD,South Dakota,Lake,44.1199,-97.2154,206,289
New Leipzig,ND,North Dakota,Grant,46.3758,-101.9516,206,89
New Minden,IL,Illinois,Washington,38.438,-89.3705,206,287
Browndell,TX,Texas,Jasper,31.1254,-93.9802,206,32
Jacksonville,VT,Vermont,Windham,42.7976,-72.8192,206,69
Elizabeth,IN,Indiana,Harrison,38.124,-85.9736,206,304
Adona,AR,Arkansas,Perry,35.0399,-92.8991,206,83
Knox City,MO,Missouri,Knox,40.1441,-92.0103,206,377
Napeague,NY,New York,Suffolk,40.995,-72.0707,206,21
Gail,TX,Texas,Borden,32.767,-101.4465,206,39
Chapman,PA,Pennsylvania,Northampton,40.7585,-75.4013,206,241
Woden,IA,Iowa,Hancock,43.2308,-93.9114,206,188
Verona,IL,Illinois,Grundy,41.2156,-88.5047,206,480
Port Royal,VA,Virginia,Caroline,38.1657,-77.1989,206,122
Kempton,IL,Illinois,Ford,40.9355,-88.2362,206,482
Milton Mills,NH,New Hampshire,Strafford,43.5037,-70.9654,206,92
Milford,CA,California,Lassen,40.1634,-120.3686,206,15
Black Butte Ranch,OR,Oregon,Deschutes,44.3577,-121.6588,206,9
Reydon,OK,Oklahoma,Roger Mills,35.6503,-99.9237,206,176
Salt Point,NY,New York,Dutchess,41.806,-73.7901,206,95
Aurora,WV,West Virginia,Preston,39.3254,-79.5546,206,37
Malta,"ID",Idaho,Cassia,42.3075,-113.3693,205,57
Mineral,WA,Washington,Lewis,46.7193,-122.1859,205,118
Schoenchen,KS,Kansas,Ellis,38.713,-99.3324,205,636
Lake Bronson,MN,Minnesota,Kittson,48.7322,-96.664,205,149
Sylvia,KS,Kansas,Reno,37.9589,-98.4085,205,273
Stollings,WV,West Virginia,Logan,37.8409,-81.9624,205,220
Slaughters,KY,Kentucky,Webster,37.4901,-87.5021,205,344
Palmer,IL,Illinois,Christian,39.4586,-89.4079,205,79
Leipsic,DE,Delaware,Kent,39.243,-75.5155,205,266
Elgin,PA,Pennsylvania,Erie,41.907,-79.7465,205,53
Birmingham,MO,Missouri,Clay,39.1674,-94.4502,205,140
Frierson,LA,Louisiana,De Soto,32.2487,-93.6893,205,143
Ute Park,NM,New Mexico,Colfax,36.5467,-105.1038,205,23
Wilmore,PA,Pennsylvania,Cambria,40.3877,-78.717,205,238
Whittier,AK,Alaska,Valdez-Cordova,60.7852,-148.6455,205,6
Mekoryuk,AK,Alaska,Bethel,60.3704,-166.267,205,11
McBride,MI,Michigan,Montcalm,43.3521,-85.0441,205,204
Noma,FL,Florida,Holmes,30.9802,-85.6223,205,74
Flasher,ND,North Dakota,Morton,46.4521,-101.2324,205,124
Litchfield,CA,California,Lassen,40.3877,-120.3809,205,20
Bruce,SD,South Dakota,Brookings,44.4378,-96.8906,205,213
Slayden,TN,Tennessee,Dickson,36.2913,-87.4656,205,51
Chatham,MI,Michigan,Alger,46.3441,-86.9313,205,32
Stillwater,PA,Pennsylvania,Columbia,41.1506,-76.3693,205,25
Chula,MO,Missouri,Livingston,39.9219,-93.4774,205,444
Hanover,NM,New Mexico,Grant,32.8149,-108.0897,205,56
Little Sturgeon,WI,Wisconsin,Door,44.8422,-87.5743,205,33
Windom,TX,Texas,Fannin,33.5647,-95.9985,205,143
Adair,IL,Illinois,McDonough,40.4183,-90.4974,205,184
Hiseville,KY,Kentucky,Barren,37.1008,-85.8149,204,107
Halliday,ND,North Dakota,Dunn,47.3522,-102.3388,204,173
Van Wert,IA,Iowa,Decatur,40.871,-93.7918,204,238
Kenilworth,UT,Utah,Carbon,39.6803,-110.8145,204,104
Edgerton,WY,Wyoming,Natrona,43.4142,-106.2477,204,311
Blodgett,MO,Missouri,Scott,37.0049,-89.5264,204,599
Chupadero,NM,New Mexico,Santa Fe,35.8144,-105.9198,204,43
Storden,MN,Minnesota,Cottonwood,44.0396,-95.3193,204,355
Reevesville,SC,South Carolina,Dorchester,33.2021,-80.6456,204,48
Spurgeon,IN,Indiana,Pike,38.2554,-87.2587,204,449
Clutier,IA,Iowa,Tama,42.0793,-92.4036,204,103
Karns City,PA,Pennsylvania,Butler,40.997,-79.7263,204,217
Smolan,KS,Kansas,Saline,38.7383,-97.6845,204,711
Moorhead,IA,Iowa,Monona,41.9244,-95.8507,204,243
Pennington,AL,Alabama,Choctaw,32.1994,-88.0494,204,40
Gold Hill,CO,Colorado,Boulder,40.0597,-105.4189,204,37
Summit,OR,Oregon,Benton,44.6361,-123.5768,204,253
Belk,AL,Alabama,Fayette,33.6516,-87.9286,204,56
Madison,MD,Maryland,Dorchester,38.5149,-76.2155,204,24
Halifax,NC,North Carolina,Halifax,36.3255,-77.5901,204,172
Acampo,CA,California,San Joaquin,38.1735,-121.2798,204,84
Belle Mead,NJ,New Jersey,Somerset,40.4645,-74.6725,203,109
Canadian,OK,Oklahoma,Pittsburg,35.1741,-95.6496,203,106
Froid,MT,Montana,Roosevelt,48.338,-104.4908,203,125
Buncombe,IL,Illinois,Johnson,37.4715,-88.9746,203,66
Frederika,IA,Iowa,Bremer,42.8835,-92.3054,203,220
Benedict,MD,Maryland,Charles,38.5116,-76.6797,203,335
Creston,NE,Nebraska,Platte,41.7081,-97.3625,203,378
Cameron,LA,Louisiana,Cameron,29.787,-93.2925,203,6
Pollard,AR,Arkansas,Clay,36.4296,-90.267,203,264
Black,AL,Alabama,Geneva,31.0102,-85.7428,203,25
Jackson,NE,Nebraska,Dakota,42.4507,-96.579,203,174
Standard,IL,Illinois,Putnam,41.2558,-89.1818,203,110
Goree,TX,Texas,Knox,33.468,-99.5236,203,54
Hayes Center,NE,Nebraska,Hayes,40.511,-101.0204,203,290
Tuscumbia,MO,Missouri,Miller,38.2369,-92.4601,203,227
Wellman,TX,Texas,Terry,33.047,-102.4274,203,230
Big Island,VA,Virginia,Bedford,37.5351,-79.3615,203,95
Lunenburg,VA,Virginia,Lunenburg,36.9584,-78.2682,203,36
Yeehaw Junction,FL,Florida,Osceola,27.6993,-80.8871,203,41
College Springs,IA,Iowa,Page,40.6213,-95.1212,203,71
Brinson,GA,Georgia,Decatur,30.9784,-84.7379,202,38
Falling Spring,WV,West Virginia,Greenbrier,37.9926,-80.3576,202,151
Gary,MN,Minnesota,Norman,47.3725,-96.2656,202,242
Vermilion,IL,Illinois,Edgar,39.5802,-87.5879,202,142
Guide Rock,NE,Nebraska,Webster,40.0738,-98.3288,202,157
Nauvoo,AL,Alabama,Walker,33.9873,-87.4876,202,78
Braman,OK,Oklahoma,Kay,36.9237,-97.3351,202,450
Industry,CA,California,Los Angeles,34.0175,-117.9267,202,6
Cottonwood,TX,Texas,Kaufman,32.4622,-96.3954,202,50
Fort Yates,ND,North Dakota,Sioux,46.0866,-100.63,202,1293
Haywood City,MO,Missouri,Scott,37.0117,-89.6003,202,182
Bluewater Acres,NM,New Mexico,Cibola,35.2667,-108.1351,202,24
Yellow Bluff,AL,Alabama,Wilcox,31.9622,-87.4808,202,168
Egg Harbor,WI,Wisconsin,Door,45.0528,-87.2826,202,31
Tappen,ND,North Dakota,Kidder,46.8715,-99.6269,202,74
Matoaka,WV,West Virginia,Mercer,37.4182,-81.2417,202,295
Koliganek,AK,Alaska,Dillingham,59.6971,-157.2258,202,4
Capulin,CO,Colorado,Conejos,37.2819,-106.1051,202,82
Surrency,GA,Georgia,Appling,31.7215,-82.1988,202,100
Elbert,CO,Colorado,Elbert,39.2189,-104.5403,202,164
Trail Side,CO,Colorado,Morgan,40.2493,-103.8432,202,108
De Smet,"ID",Idaho,Benewah,47.141,-116.9113,202,81
Pine Village,IN,Indiana,Warren,40.4495,-87.2534,202,647
Seaton,IL,Illinois,Mercer,41.1023,-90.7991,202,49
San Jon,NM,New Mexico,Quay,35.1113,-103.3363,202,26
St. Johns,OH,Ohio,Auglaize,40.5558,-84.0796,202,203
Garland,WY,Wyoming,Park,44.7777,-108.6542,202,22
Highwood,MT,Montana,Chouteau,47.5991,-110.7677,201,17
Bethel,DE,Delaware,Sussex,38.571,-75.6196,201,176
Monterey,IN,Indiana,Pulaski,41.1561,-86.4822,201,424
White Mountain,AK,Alaska,Nome,64.6812,-163.4228,201,42
Barnett,MO,Missouri,Morgan,38.3775,-92.6746,201,284
Glendo,WY,Wyoming,Platte,42.5048,-105.0249,201,131
Bulpitt,IL,Illinois,Christian,39.5919,-89.4258,201,1128
Oldtown,"ID",Idaho,Bonner,48.1839,-117.0207,201,94
Hanston,KS,Kansas,Hodgeman,38.1231,-99.7127,201,287
Altamont,MO,Missouri,Daviess,39.8885,-94.0867,201,303
Glenfield,PA,Pennsylvania,Allegheny,40.5207,-80.1333,201,94
Rollins,MT,Montana,Lake,47.9106,-114.1948,201,26
Chugwater,WY,Wyoming,Platte,41.7558,-104.8229,201,25
Haviland,OH,Ohio,Paulding,41.0178,-84.5853,201,197
Hull,GA,Georgia,Madison,34.0155,-83.2939,201,243
Alvord,IA,Iowa,Lyon,43.3418,-96.3026,201,282
Stoutland,MO,Missouri,Camden,37.8136,-92.5143,201,128
Grantville,KS,Kansas,Jefferson,39.0807,-95.5569,201,39
Samburg,TN,Tennessee,Obion,36.3823,-89.3533,201,164
Keensburg,IL,Illinois,Wabash,38.3517,-87.8683,201,298
Des Lacs,ND,North Dakota,Ward,48.2564,-101.5636,201,144
Baileyville,KS,Kansas,Nemaha,39.8419,-96.1828,201,19
Blanchard,"ID",Idaho,Bonner,48.0152,-116.9928,201,52
Garfield,GA,Georgia,Emanuel,32.6495,-82.0962,201,98
Sobieski,MN,Minnesota,Morrison,45.923,-94.482,201,19
South Salem,OH,Ohio,Ross,39.3373,-83.3066,201,376
Nathalie,VA,Virginia,Halifax,36.9381,-78.9422,201,26
Danville,MD,Maryland,Allegany,39.5124,-78.9184,201,67
Gibson Flats,MT,Montana,Cascade,47.465,-111.243,200,25
Koshkonong,MO,Missouri,Oregon,36.5978,-91.646,200,441
Macedonia,AL,Alabama,Pickens,33.4031,-88.2392,200,19
Tenstrike,MN,Minnesota,Beltrami,47.6603,-94.6843,200,23
Tokeland,WA,Washington,Pacific,46.709,-123.9839,200,150
Sellers,SC,South Carolina,Marion,34.2823,-79.4723,200,111
Mosby,MO,Missouri,Clay,39.3165,-94.3094,200,42
Oakdale,IL,Illinois,Washington,38.2648,-89.5035,200,48
Torreon,NM,New Mexico,Torrance,34.7241,-106.3008,200,9
La Paloma Ranchettes,TX,Texas,Starr,26.3148,-98.623,200,164
Blairsburg,IA,Iowa,Hamilton,42.4784,-93.6428,200,119
Belvue,KS,Kansas,Pottawatomie,39.2165,-96.179,200,628
Barkeyville,PA,Pennsylvania,Venango,41.1965,-79.9826,200,23
Parkersburg,IL,Illinois,Richland,38.5891,-88.0568,200,93
Hallwood,VA,Virginia,Accomack,37.8774,-75.5898,200,326
Westcreek,CO,Colorado,Douglas,39.1498,-105.1626,200,63
Taylor,NE,Nebraska,Loup,41.7696,-99.3814,200,295
La Fayette,IL,Illinois,Stark,41.1097,-89.9736,200,408
Norris,IL,Illinois,Fulton,40.6258,-90.0321,200,272
Amasa,MI,Michigan,Iron,46.2295,-88.4579,200,19
Moore,TX,Texas,Frio,29.0574,-99.0068,199,12
Jacksonport,AR,Arkansas,Jackson,35.6422,-91.3079,199,204
Lyden,NM,New Mexico,Rio Arriba,36.1537,-106.0147,199,34
Phillipsburg,MO,Missouri,Laclede,37.5525,-92.7871,199,96
Wakulla,NC,North Carolina,Robeson,34.797,-79.256,199,89
Macy,IN,Indiana,Miami,40.9582,-86.1288,199,670
Lewellen,NE,Nebraska,Garden,41.3306,-102.1437,199,207
Elkton,OR,Oregon,Douglas,43.6378,-123.5687,199,334
Autryville,NC,North Carolina,Sampson,34.9965,-78.6412,199,147
Belspring,VA,Virginia,Pulaski,37.1939,-80.6097,199,80
Butters,NC,North Carolina,Bladen,34.5603,-78.8489,199,52
Blodgett Mills,NY,New York,Cortland,42.5665,-76.1329,199,35
Edenborn,PA,Pennsylvania,Fayette,39.882,-79.8877,199,198
Hancocks Bridge,NJ,New Jersey,Salem,39.5046,-75.4612,198,371
Mount Sterling,WI,Wisconsin,Crawford,43.3162,-90.9292,198,53
Melvin,IA,Iowa,Osceola,43.2864,-95.6086,198,430
Grayling,AK,Alaska,Yukon-Koyukuk,62.8998,-160.1078,198,6
Kellyton,AL,Alabama,Coosa,32.9791,-86.0358,198,79
Barnard,MO,Missouri,Nodaway,40.1755,-94.8233,198,505
Independence,UT,Utah,Wasatch,40.4108,-111.2958,198,2
Peterson,MN,Minnesota,Fillmore,43.7868,-91.8333,198,160
Thompsonville,TX,Texas,Jim Hogg,27.26,-98.7847,198,19
Caney,OK,Oklahoma,Atoka,34.2356,-96.217,198,94
Big Creek,CA,California,Fresno,37.2036,-119.2486,198,166
Oakwood,MO,Missouri,Clay,39.2005,-94.5704,198,387
Fordville,ND,North Dakota,Walsh,48.2166,-97.7954,198,75
Goodlow,TX,Texas,Navarro,32.1091,-96.2152,198,74
Silver Creek,MS,Mississippi,Lawrence,31.6049,-90.0022,198,51
Jeff,KY,Kentucky,Perry,37.2093,-83.1395,198,101
Westgate,IA,Iowa,Fayette,42.7682,-91.9956,198,215
Aucilla,FL,Florida,Jefferson,30.477,-83.7604,198,38
Batchtown,IL,Illinois,Calhoun,39.0332,-90.6533,198,41
Burbank,OH,Ohio,Wayne,40.9862,-81.9949,198,214
Canon,NM,New Mexico,Sandoval,35.6718,-106.7527,198,4
Lebanon,KS,Kansas,Smith,39.8102,-98.5573,198,237
Ellsworth,IL,Illinois,McLean,40.4496,-88.7161,198,352
Loachapoka,AL,Alabama,Lee,32.6049,-85.5948,198,67
Bienville,LA,Louisiana,Bienville,32.3618,-92.9788,198,6
North Robinson,OH,Ohio,Crawford,40.7924,-82.8568,198,718
Ewing,VA,Virginia,Lee,36.6381,-83.4291,198,20
Taylorsville,CA,California,Plumas,40.0586,-120.8387,198,23
Bay Center,WA,Washington,Pacific,46.6211,-123.9533,198,81
Petrolia,PA,Pennsylvania,Butler,41.0216,-79.7168,198,192
Fountain,MI,Michigan,Mason,44.0484,-86.181,198,74
Trenton,SC,South Carolina,Edgefield,33.7401,-81.8404,198,60
New Edinburg,AR,Arkansas,Cleveland,33.7565,-92.2401,198,24
Paint Rock,AL,Alabama,Jackson,34.6602,-86.3307,197,175
Pittsburg,OK,Oklahoma,Pittsburg,34.7116,-95.8502,197,161
Mill Shoals,IL,Illinois,White,38.2496,-88.3457,197,99
Broaddus,TX,Texas,San Augustine,31.3051,-94.2699,197,203
Oakwood Park,MO,Missouri,Clay,39.2047,-94.5738,197,1133
Fishing Creek,MD,Maryland,Dorchester,38.3357,-76.2238,197,72
Vaughnsville,OH,Ohio,Putnam,40.8814,-84.1458,197,444
Eland,WI,Wisconsin,Shawano,44.867,-89.209,197,34
Coffee Creek,CA,California,Trinity,41.0802,-122.7136,197,6
Waterloo,AL,Alabama,Lauderdale,34.9173,-88.0654,197,101
O'Kean,AR,Arkansas,Randolph,36.1715,-90.8183,197,74
Marquand,MO,Missouri,Madison,37.4287,-90.167,197,319
Altona,IN,Indiana,DeKalb,41.3522,-85.1526,197,375
Harrells,NC,North Carolina,Sampson,34.7279,-78.2015,197,24
Garden Grove,IA,Iowa,Decatur,40.8264,-93.6073,197,109
Lilly,GA,Georgia,Dooly,32.1465,-83.8775,197,126
Scotia,SC,South Carolina,Hampton,32.6805,-81.2433,197,24
Blencoe,IA,Iowa,Monona,41.9303,-96.0822,197,100
Providence,AL,Alabama,Marengo,32.3424,-87.7762,197,43
Holland,MO,Missouri,Pemiscot,36.057,-89.8706,197,456
Glen Jean,WV,West Virginia,Fayette,37.9271,-81.1532,197,336
Bradley,SC,South Carolina,Greenwood,34.0391,-82.2436,197,9
Bear Valley,CA,California,Mariposa,37.5671,-120.1229,197,10
Meire Grove,MN,Minnesota,Stearns,45.6264,-94.8694,197,195
Sugar Mountain,NC,North Carolina,Avery,36.127,-81.8649,197,31
Tyro,KS,Kansas,Montgomery,37.0375,-95.8212,197,146
Iola,PA,Pennsylvania,Columbia,41.1319,-76.5305,197,280
Pecan Gap,TX,Texas,Delta,33.4382,-95.8519,197,121
Pine Glen,PA,Pennsylvania,Centre,41.0888,-78.0579,197,425
Raemon,NC,North Carolina,Robeson,34.6229,-79.3491,197,17
Summit Station,PA,Pennsylvania,Schuylkill,40.5615,-76.1996,197,69
Newton Hamilton,PA,Pennsylvania,Mifflin,40.3926,-77.8354,197,490
Mount Cory,OH,Ohio,Hancock,40.9348,-83.8235,196,197
Spillertown,IL,Illinois,Williamson,37.7641,-88.9195,196,218
Frederick,SD,South Dakota,Brown,45.832,-98.5069,196,194
Dalton,WI,Wisconsin,Green Lake,43.6562,-89.2069,196,168
Mitchellville,TN,Tennessee,Sumner,36.6344,-86.54,196,140
Eureka,NC,North Carolina,Wayne,35.5413,-77.8762,196,221
Trumbull,NE,Nebraska,Clay,40.6801,-98.2734,196,175
Radar Base,TX,Texas,Maverick,28.8568,-100.5336,196,68
Volga,IA,Iowa,Clayton,42.8027,-91.5423,196,96
Zanesfield,OH,Ohio,Logan,40.3387,-83.6779,196,713
Plessis,NY,New York,Jefferson,44.2735,-75.8575,196,218
Sugartown,LA,Louisiana,Beauregard,30.8401,-93.0123,196,38
Edwardsville,AL,Alabama,Cleburne,33.8411,-85.4523,196,4
Baylis,IL,Illinois,Pike,39.7294,-90.9094,196,160
Glenview Manor,KY,Kentucky,Jefferson,38.2907,-85.6333,196,882
Hancock,IA,Iowa,Pottawattamie,41.3924,-95.3636,196,107
Peck,"ID",Idaho,Nez Perce,46.4747,-116.4262,196,299
Marklesburg,PA,Pennsylvania,Huntingdon,40.3821,-78.1697,196,73
Ramos,TX,Texas,Starr,26.428,-99.027,196,2473
Fulton,AR,Arkansas,Hempstead,33.6126,-93.8137,195,431
Russellville,SC,South Carolina,Berkeley,33.397,-79.9637,195,20
Donnellson,IL,Illinois,Montgomery,39.0307,-89.4745,195,230
Burket,IN,Indiana,Kosciusko,41.155,-85.9687,195,1055
Shumway,IL,Illinois,Effingham,39.1834,-88.6532,195,226
Okabena,MN,Minnesota,Jackson,43.7391,-95.3165,195,337
Edgar Springs,MO,Missouri,Phelps,37.7026,-91.8661,195,160
Neck City,MO,Missouri,Jasper,37.2549,-94.4449,195,191
Hendersonville,PA,Pennsylvania,Washington,40.3007,-80.1582,195,188
Cerro Gordo,NC,North Carolina,Columbus,34.3226,-78.9286,195,95
Cokesbury,SC,South Carolina,Greenwood,34.29,-82.2087,195,126
Norwood,MI,Michigan,Charlevoix,45.2239,-85.3791,195,37
Scraper,OK,Oklahoma,Cherokee,35.9642,-94.8912,195,14
Winifred,MT,Montana,Fergus,47.5621,-109.3773,195,143
Munich,ND,North Dakota,Cavalier,48.6729,-98.8385,195,52
Newtonia,MO,Missouri,Newton,36.8792,-94.1836,195,230
Epworth,GA,Georgia,Fannin,34.951,-84.3809,195,72
Montrose,IL,Illinois,Effingham,39.1659,-88.3776,195,109
Eden,WY,Wyoming,Sweetwater,42.0601,-109.4391,195,5
Lincolnville,PA,Pennsylvania,Crawford,41.7902,-79.8381,195,280
Nash,OK,Oklahoma,Grant,36.6648,-98.0521,194,229
Jonesville,IN,Indiana,Bartholomew,39.0598,-85.8878,194,528
Woodburn,IA,Iowa,Clarke,41.0109,-93.5963,194,117
Wentworth,SD,South Dakota,Lake,43.997,-96.9646,194,294
Rembrandt,IA,Iowa,Buena Vista,42.8257,-95.1656,194,318
Opdyke West,TX,Texas,Hockley,33.5927,-102.3006,194,333
Baileys Harbor,WI,Wisconsin,Door,45.0659,-87.133,194,44
Millersburg,MI,Michigan,Presque Isle,45.3344,-84.0601,194,75
Ruthville,ND,North Dakota,Ward,48.3708,-101.3003,194,490
Arthur,IA,Iowa,Ida,42.3353,-95.3469,194,492
Nelson,MN,Minnesota,Douglas,45.8865,-95.2648,194,113
Rosewood,OH,Ohio,Champaign,40.2174,-83.9635,194,55
Holbrook,NE,Nebraska,Furnas,40.3047,-100.0099,194,464
